ID,Tag,Reputation,Answers,Username,Views,Upvotes
290962,a,2702.0,6.0,59363,14392.0,55.0
433853,j,284.0,6.0,89863,22007.0,99.0
134924,j,375.0,1.0,25899,793.0,0.0
406422,j,5900.0,3.0,24320,3218.0,28.0
162525,c,527.0,3.0,72861,25391.0,63.0
127510,p,170.0,2.0,27833,27904.0,5.0
423730,c,3318.0,9.0,93748,38945.0,228.0
64122,s,0.0,5.0,107182,3291.0,3.0
45831,c,98969.0,2.0,55653,490.0,46.0
68236,h,1202.0,19.0,151342,46909.0,80.0
290227,p,670.0,3.0,141486,136.0,12.0
280668,s,53137.0,2.0,53409,15186.0,931.0
269362,h,660.0,4.0,3043,11584.0,27.0
158510,h,1484.0,1.0,51765,4014.0,6.0
386973,j,10172.0,4.0,142746,34642.0,536.0
343836,j,1854.0,3.0,112809,30863.0,192.0
335226,o,0.0,1.0,166857,2251.0,1.0
129568,c,5642.0,2.0,22845,1397.0,18.0
28574,c,11302.0,2.0,31295,20393.0,223.0
450167,i,613.0,6.0,41158,39505.0,30.0
295793,p,4564.0,7.0,86846,10980.0,97.0
436360,p,7722.0,2.0,104641,8740.0,83.0
389350,a,211.0,3.0,153497,29861.0,30.0
423165,p,1957.0,4.0,47673,29024.0,117.0
59417,c,3911.0,6.0,144329,228386.0,802.0
263859,j,3419.0,4.0,29803,5567.0,30.0
32922,a,1524.0,5.0,6922,24161.0,32.0
278027,c,160.0,1.0,74037,37.0,1.0
360588,j,444.0,2.0,125732,2167.0,2.0
267460,c,26.0,6.0,134321,463.0,4.0
67645,s,48.0,0.0,66260,327.0,17.0
3211,c,6829.0,7.0,21937,37593.0,157.0
312741,s,336.0,6.0,141639,39579.0,18.0
56586,c,1295.0,1.0,110063,2058.0,12.0
166952,p,754.0,2.0,73309,494.0,7.0
291856,h,1730.0,5.0,119787,2218.0,6.0
301538,j,414.0,6.0,71733,20844.0,85.0
212543,j,68.0,1.0,66656,1290.0,7.0
94368,a,1650.0,4.0,55063,11118.0,26.0
182700,r,97.0,1.0,129178,4829.0,84.0
198244,p,699.0,3.0,29675,17262.0,103.0
339689,j,2532.0,6.0,4118,21123.0,60.0
128957,j,53032.0,2.0,174229,13400.0,921.0
389255,c,242.0,7.0,108383,25275.0,56.0
246284,c,5263.0,1.0,94708,9523.0,809.0
350600,a,486.0,3.0,126097,27561.0,20.0
150485,c,8718.0,1.0,23032,3068.0,30.0
103173,j,6274.0,29.0,112974,258517.0,1551.0
268500,s,5469.0,4.0,115369,16137.0,53.0
368198,a,4977.0,2.0,91973,12434.0,63.0
409763,j,1392.0,3.0,92674,14937.0,30.0
453066,a,18935.0,2.0,141232,3474.0,74.0
289153,i,913.0,1.0,65386,5177.0,16.0
3680,s,2678.0,2.0,149027,16770.0,69.0
320554,c,11704.0,7.0,41778,3750.0,50.0
38222,i,170.0,0.0,105683,239.0,4.0
350674,c,24037.0,2.0,59226,1636.0,58.0
223106,h,55505.0,3.0,45047,9252.0,661.0
94492,x,4473.0,0.0,92467,1261.0,8.0
135589,o,302.0,2.0,68248,11378.0,10.0
168146,j,28.0,2.0,66473,1760.0,216.0
230549,p,158917.0,2.0,7340,12419.0,2225.0
409793,j,6853.0,3.0,169715,3559.0,45.0
291094,j,3181.0,4.0,49800,119210.0,392.0
424263,i,140.0,10.0,28392,8083.0,17.0
16564,s,470.0,8.0,51798,750983.0,572.0
375560,h,1506.0,4.0,32187,18255.0,23.0
208478,i,2970.0,12.0,2613,34295.0,193.0
437759,c,4213.0,14.0,38797,344627.0,6063.0
102234,s,534.0,3.0,50926,5269.0,4.0
299278,h,535.0,6.0,73274,160076.0,170.0
114213,p,584.0,1.0,54520,16519.0,8.0
407442,s,164.0,5.0,158503,31384.0,7.0
12695,a,5993.0,12.0,65278,26667.0,136.0
365150,i,6289.0,1.0,67206,951.0,10.0
288182,o,1148.0,8.0,76830,14508.0,23.0
438429,c,5376.0,8.0,95140,9365.0,46.0
137587,i,1100.0,1.0,142080,4386.0,5.0
236924,o,711.0,2.0,152390,1405.0,10.0
61348,c,188.0,1.0,29038,8101.0,17.0
240637,j,1077.0,2.0,144513,2216.0,5.0
224682,j,28.0,1.0,94146,355.0,6.0
297349,p,1838.0,6.0,46264,22665.0,83.0
304923,o,480.0,4.0,65456,347.0,3.0
95644,s,52.0,1.0,16855,778.0,6.0
439398,c,7231.0,3.0,131354,4904.0,196.0
265013,a,4026.0,1.0,47931,477.0,30.0
10744,h,370.0,4.0,153960,137307.0,50.0
201146,a,6650.0,7.0,125351,7473.0,59.0
463829,s,3831.0,4.0,25568,9193.0,46.0
48069,j,438.0,2.0,10738,3157.0,2.0
127718,j,0.0,5.0,165704,1768.0,19.0
159796,c,28.0,3.0,133603,21402.0,6.0
28728,p,520.0,1.0,156878,4417.0,2.0
97863,s,363.0,1.0,110179,801.0,2.0
399324,s,131.0,4.0,104044,621.0,2.0
110846,c,6.0,3.0,139471,122.0,0.0
287247,c,370.0,2.0,138306,14648.0,28.0
413046,c,4940.0,3.0,124525,2146.0,6.0
106309,h,1100.0,1.0,14708,69795.0,82.0
404608,p,31264.0,4.0,78223,3011.0,144.0
140181,p,21762.0,6.0,16959,61552.0,1646.0
168804,a,10531.0,1.0,5045,14488.0,137.0
441433,p,196.0,9.0,100821,3231.0,6.0
51470,c,13.0,2.0,99152,8650.0,3.0
242714,c,3951.0,2.0,99628,73361.0,237.0
191773,j,378.0,1.0,160466,2924.0,12.0
343564,c,35907.0,3.0,78813,21327.0,581.0
429930,a,1566.0,4.0,7139,13006.0,20.0
448835,s,673.0,6.0,130342,12680.0,30.0
419582,a,787.0,11.0,122180,40248.0,42.0
163060,j,488.0,5.0,171296,8998.0,7.0
149468,j,675.0,6.0,121247,13491.0,25.0
242740,c,1981.0,9.0,135451,23897.0,59.0
279311,a,1266.0,2.0,55448,70578.0,118.0
402054,j,3811.0,3.0,436,98399.0,309.0
300162,i,1552.0,4.0,103502,2416.0,3.0
378613,s,1104.0,3.0,51765,29163.0,110.0
444841,c,91833.0,4.0,154649,102866.0,6827.0
233628,j,1390.0,21.0,77060,287615.0,724.0
127344,a,127.0,1.0,49818,8748.0,1.0
114437,a,4242.0,2.0,58117,6108.0,32.0
468266,c,58.0,5.0,161836,10111.0,1.0
3318,h,2164.0,2.0,122580,19257.0,56.0
427255,c,1126.0,2.0,139293,23840.0,16.0
237453,a,226.0,6.0,31949,74832.0,228.0
328838,h,5693.0,10.0,38218,87938.0,794.0
186440,j,77.0,4.0,35833,35692.0,10.0
361175,c,2772.0,5.0,78696,45043.0,168.0
93866,a,6139.0,10.0,21930,72349.0,533.0
106968,c,3144.0,3.0,139485,24615.0,78.0
284724,i,1282.0,1.0,42060,3974.0,19.0
250717,a,93.0,2.0,100180,9796.0,2.0
309670,p,0.0,2.0,155027,5600.0,3.0
155159,o,24517.0,3.0,149334,18164.0,484.0
148748,j,3503.0,10.0,79015,1987.0,26.0
438940,j,2385.0,3.0,103284,28068.0,157.0
66599,c,242422.0,6.0,66371,7750.0,1642.0
206365,j,30808.0,17.0,89087,119132.0,2398.0
243633,p,1055.0,1.0,12095,4481.0,7.0
225132,p,18857.0,10.0,59751,6357.0,94.0
300803,c,731.0,3.0,106618,20776.0,32.0
385785,r,424.0,1.0,83189,510.0,1.0
153758,o,412.0,2.0,144143,3991.0,10.0
140412,c,11572.0,10.0,100258,119480.0,948.0
104637,h,1514.0,4.0,54038,24817.0,27.0
71247,j,2941.0,5.0,146886,257528.0,713.0
241888,h,690.0,3.0,67575,20158.0,12.0
432905,o,9561.0,5.0,70458,24062.0,388.0
69404,h,581.0,2.0,76581,13356.0,9.0
170341,a,16.0,5.0,170110,8739.0,8.0
14730,i,6518.0,3.0,55796,1384.0,32.0
392535,c,27827.0,6.0,117459,33391.0,687.0
158499,p,104.0,5.0,65673,36032.0,30.0
342764,x,26.0,1.0,3359,252.0,2.0
435637,p,5557.0,2.0,70005,8519.0,60.0
299138,h,708.0,2.0,151463,3636.0,3.0
123579,j,3681.0,6.0,26988,32516.0,115.0
230495,c,428.0,3.0,97934,25095.0,219.0
241389,s,41030.0,3.0,21450,28168.0,857.0
346473,i,1001.0,2.0,61521,7010.0,91.0
286133,h,840.0,5.0,92461,3099.0,2.0
312022,c,20392.0,10.0,63605,75749.0,2460.0
272579,j,801.0,6.0,22132,78439.0,121.0
451441,j,8.0,1.0,166391,89.0,2.0
284789,c,55500.0,4.0,45047,9326.0,311.0
287359,r,250.0,4.0,29505,12919.0,13.0
114150,p,59.0,3.0,163021,12908.0,9.0
464837,j,262.0,2.0,159984,16461.0,30.0
250305,c,1490.0,2.0,140223,20755.0,79.0
406044,j,978.0,2.0,47801,20453.0,46.0
387877,j,1764.0,2.0,149892,23257.0,47.0
130648,h,302.0,2.0,72123,1970.0,201.0
384828,c,360.0,2.0,40227,3083.0,6.0
374821,h,662.0,2.0,139511,121.0,5.0
248042,r,4780.0,3.0,138233,563.0,27.0
54805,j,1959.0,4.0,9839,3507.0,28.0
52777,c,266.0,2.0,156250,3882.0,6.0
461756,x,1118.0,1.0,148393,88.0,10.0
291191,x,2862.0,3.0,19838,7839.0,61.0
315916,a,726.0,3.0,64575,13955.0,15.0
41727,j,0.0,1.0,153480,6063.0,39.0
6248,p,3640.0,5.0,16775,10825.0,64.0
18836,o,3130.0,18.0,48216,62398.0,316.0
62848,c,1432.0,8.0,55707,52733.0,104.0
222477,a,303.0,7.0,90763,28999.0,11.0
276107,j,589.0,1.0,118217,251.0,2.0
395184,j,2850.0,2.0,11352,22778.0,153.0
315440,j,4578.0,6.0,94918,12940.0,46.0
285001,a,3831.0,5.0,121718,34225.0,179.0
181798,c,34804.0,4.0,79798,8520.0,265.0
22172,i,1242.0,5.0,111599,14391.0,15.0
235150,j,846.0,3.0,117582,35580.0,38.0
369477,s,2078.0,3.0,93049,4398.0,26.0
21627,i,1289.0,1.0,150886,1177.0,3.0
444709,a,15041.0,1.0,58777,21113.0,449.0
246765,h,1161.0,2.0,144964,284.0,82.0
223609,i,1200.0,2.0,139445,9447.0,36.0
52237,p,215454.0,11.0,58313,121973.0,45236.0
48562,i,53227.0,3.0,131754,65494.0,2386.0
449701,o,14919.0,10.0,8727,52541.0,790.0
362427,r,3510.0,2.0,169703,6498.0,19.0
136020,c,1801.0,3.0,26285,7521.0,22.0
293076,i,342.0,4.0,62115,2707.0,5.0
286463,r,22072.0,8.0,161124,24796.0,349.0
160348,j,330.0,2.0,166842,26712.0,9.0
198780,s,16.0,1.0,140332,2517.0,4.0
401987,j,257.0,1.0,161245,32998.0,190.0
120917,c,3077.0,4.0,78813,30443.0,135.0
3826,o,807.0,2.0,7467,2185.0,2.0
233905,x,497.0,1.0,147350,25292.0,9.0
103877,j,1.0,3.0,37516,8115.0,5.0
462682,j,0.0,4.0,169366,177.0,12.0
111579,r,60731.0,6.0,95735,10486.0,911.0
436491,j,15311.0,3.0,22307,52910.0,1175.0
244145,p,765.0,2.0,59362,3163.0,17.0
138129,j,2763.0,8.0,25153,25063.0,95.0
241524,i,693.0,3.0,22583,3894.0,33.0
32074,c,0.0,4.0,164505,18717.0,16.0
351380,j,185.0,1.0,120153,7751.0,4.0
91877,s,65156.0,1.0,91033,4153.0,192.0
272876,a,13493.0,3.0,13826,11190.0,193.0
58861,j,4079.0,4.0,78899,5509.0,27.0
93689,x,398.0,2.0,86926,843.0,1.0
243685,c,195.0,1.0,71286,28234.0,17.0
343832,p,1442.0,5.0,6974,87586.0,168.0
246283,r,395.0,1.0,115217,25156.0,48.0
170082,i,106.0,1.0,106021,394.0,0.0
330667,i,901.0,1.0,130632,461.0,3.0
342025,o,1800.0,2.0,174788,1585.0,3.0
368332,p,1539.0,6.0,22455,24940.0,56.0
304634,p,300.0,5.0,23650,22245.0,19.0
13711,j,593.0,1.0,89262,4401.0,22.0
130518,j,22579.0,2.0,133652,5786.0,237.0
169223,p,133.0,1.0,85346,20467.0,18.0
337116,p,6230.0,7.0,115267,15898.0,124.0
247484,o,2231.0,1.0,63726,222.0,1.0
53207,s,24893.0,3.0,144326,8398.0,154.0
18119,o,0.0,2.0,161482,2384.0,5.0
101824,c,5400.0,3.0,127970,105578.0,441.0
10264,a,3575.0,4.0,81519,23568.0,216.0
288834,c,9302.0,4.0,38065,17324.0,205.0
100943,j,119.0,3.0,104096,165.0,1.0
419369,i,1149.0,5.0,5878,5186.0,34.0
47199,c,276.0,2.0,49454,2415.0,2.0
198167,j,2696.0,2.0,172564,4567.0,66.0
35292,c,78.0,1.0,132676,1329.0,22.0
281153,p,5288.0,4.0,27002,5047.0,28.0
379928,j,827.0,6.0,132927,285605.0,294.0
314502,s,3248.0,1.0,116464,42451.0,167.0
360743,i,198.0,1.0,130086,9090.0,146.0
132707,j,34577.0,8.0,14252,69702.0,1750.0
335841,s,1864.0,4.0,58422,37896.0,105.0
331314,j,2047.0,10.0,67129,91442.0,226.0
373250,j,31690.0,4.0,72311,1041.0,40.0
59578,i,3404.0,7.0,45704,43618.0,180.0
119220,j,480.0,3.0,28589,34222.0,26.0
147658,h,42.0,4.0,54072,1115.0,12.0
219997,a,4117.0,4.0,49017,7028.0,21.0
34683,p,21343.0,10.0,22929,107968.0,4143.0
105523,c,1046.0,1.0,193,9313.0,100.0
141193,h,2280.0,2.0,18519,824.0,4.0
220491,j,5146.0,3.0,133118,251563.0,1874.0
239610,j,195.0,9.0,3077,2770.0,46.0
180028,s,2357.0,3.0,115590,2674.0,9.0
214686,c,215.0,3.0,111697,746.0,0.0
301615,a,13151.0,4.0,136879,10895.0,88.0
366249,x,492.0,1.0,2711,5969.0,4.0
181273,j,393.0,2.0,150629,19860.0,28.0
165062,x,2903.0,2.0,106966,390.0,7.0
207074,a,579.0,3.0,60647,16786.0,59.0
259576,c,349509.0,2.0,50256,1566.0,632.0
14476,j,18271.0,3.0,106503,60408.0,770.0
108080,p,1718.0,3.0,45986,3424.0,8.0
468513,h,893.0,3.0,79740,9647.0,30.0
186146,p,2454.0,3.0,149940,7214.0,35.0
398669,s,4607.0,3.0,175295,3024.0,21.0
148958,a,18209.0,5.0,130137,26298.0,323.0
125783,a,114.0,1.0,116666,2223.0,2.0
93951,p,932.0,2.0,100015,20090.0,24.0
82393,j,1942.0,5.0,9013,4125.0,16.0
348344,i,5036.0,6.0,15722,84026.0,331.0
324227,s,12028.0,4.0,172799,90211.0,942.0
325242,j,11940.0,12.0,48157,26984.0,387.0
86697,j,784.0,14.0,124421,379237.0,485.0
233955,r,1845.0,2.0,65785,749.0,51.0
398658,i,4607.0,10.0,175295,7507.0,36.0
384489,c,293475.0,9.0,2369,7273.0,1908.0
412110,a,3917.0,2.0,87792,1978.0,16.0
447329,c,627.0,1.0,90455,1056.0,7.0
371237,s,501.0,1.0,66047,1157.0,124.0
193772,c,1268.0,5.0,78307,142887.0,302.0
176258,h,2121.0,3.0,117433,3991.0,4.0
94811,i,61.0,4.0,53440,4264.0,76.0
93245,i,1586.0,10.0,751,62389.0,149.0
187937,s,21.0,2.0,29687,6528.0,1.0
185905,c,296.0,3.0,89982,48757.0,17.0
387261,i,68.0,5.0,126717,7912.0,9.0
214644,c,233.0,3.0,16223,3759.0,1.0
264083,c,1199.0,4.0,117865,5121.0,26.0
159424,c,967.0,9.0,15185,67751.0,54.0
17258,c,6580.0,9.0,46272,185562.0,809.0
124835,x,94.0,2.0,7296,490.0,2.0
206856,j,1704.0,23.0,34550,58339.0,113.0
463330,c,7078.0,4.0,117437,66879.0,321.0
454643,x,1674.0,4.0,81354,9325.0,17.0
117335,s,149.0,6.0,35655,3035.0,5.0
48485,j,9246.0,17.0,143734,198749.0,1403.0
318039,i,10550.0,8.0,50179,12005.0,206.0
186700,s,661.0,2.0,20956,7718.0,11.0
171854,p,1920.0,1.0,16968,12402.0,47.0
308645,j,1617.0,3.0,126409,38305.0,100.0
166944,x,428.0,4.0,81773,177447.0,84.0
42730,j,4471.0,3.0,142926,17090.0,52.0
443688,o,5824.0,10.0,56207,44628.0,216.0
237254,j,6421.0,13.0,175562,19828.0,113.0
440403,h,32.0,5.0,154581,35063.0,6.0
224753,i,119.0,3.0,107430,13842.0,21.0
128818,c,56979.0,2.0,54829,2015.0,105.0
256251,p,899.0,3.0,154811,12076.0,16.0
436509,i,96.0,6.0,77515,9985.0,14.0
345361,a,11442.0,3.0,36610,1410.0,21.0
220626,s,3617.0,2.0,68755,454.0,3.0
430758,h,194.0,3.0,140246,30955.0,11.0
290733,p,923.0,8.0,147402,197070.0,262.0
215824,j,116.0,3.0,32050,9245.0,3.0
300234,a,8253.0,1.0,2648,1965.0,22.0
126327,s,894.0,3.0,73844,238.0,3.0
396878,c,2719.0,3.0,67214,3043.0,5.0
70192,o,61.0,3.0,28583,2088.0,9.0
161462,o,2785.0,1.0,29527,47584.0,162.0
28609,i,3185.0,1.0,111114,24140.0,115.0
162430,s,28.0,4.0,27426,90.0,6.0
333880,j,5076.0,5.0,35130,27319.0,143.0
142475,c,115.0,2.0,170430,14509.0,5.0
331575,p,63.0,2.0,13379,7516.0,28.0
328073,p,5563.0,3.0,125020,27067.0,206.0
288097,a,8856.0,9.0,58117,116755.0,762.0
457195,j,238.0,4.0,161229,16120.0,69.0
81195,p,53.0,3.0,158986,9468.0,11.0
287271,j,26621.0,3.0,120659,15294.0,355.0
205903,j,933.0,8.0,54930,64506.0,72.0
355498,c,601.0,1.0,163076,481.0,6.0
163824,s,3513.0,5.0,133033,35631.0,139.0
79069,j,1240.0,1.0,34241,4434.0,18.0
436912,c,6115.0,6.0,110539,13079.0,99.0
48654,j,1200.0,2.0,46496,6532.0,16.0
339539,c,4378.0,4.0,38879,83698.0,459.0
6616,r,728.0,2.0,3614,1325.0,9.0
214222,a,686.0,4.0,69557,7488.0,6.0
203160,j,842.0,8.0,151376,53258.0,95.0
199642,j,2614.0,1.0,14133,7712.0,31.0
12122,s,509.0,4.0,127452,38587.0,13.0
205778,c,1281.0,1.0,96492,5084.0,12.0
308235,j,3631.0,3.0,138081,24223.0,150.0
111274,h,10763.0,8.0,117595,137905.0,2200.0
251354,p,1098.0,1.0,61914,1999.0,2.0
88424,c,6781.0,4.0,68412,34932.0,244.0
73447,a,216.0,15.0,120313,35634.0,25.0
324741,x,946.0,4.0,46090,9500.0,9.0
383499,r,4092.0,1.0,41084,42241.0,189.0
50606,r,3414.0,2.0,71638,879.0,9.0
26163,c,3971.0,3.0,74918,394.0,33.0
185022,j,6514.0,2.0,142681,1197.0,15.0
225143,o,27919.0,4.0,52291,4685.0,114.0
208824,s,2433.0,1.0,85185,1718.0,3.0
220367,p,10752.0,2.0,106580,9546.0,103.0
457543,c,269.0,4.0,116725,20387.0,14.0
303086,j,2388.0,1.0,125453,849.0,11.0
252800,c,65659.0,2.0,71128,332.0,42.0
273147,p,8030.0,2.0,59362,2511.0,36.0
393417,r,337.0,1.0,24339,3291.0,19.0
424546,h,57.0,2.0,48944,675.0,1.0
186818,i,351.0,2.0,57654,9933.0,10.0
300877,j,7074.0,2.0,73189,6489.0,33.0
297363,i,6580.0,1.0,75211,4309.0,27.0
448431,o,7750.0,3.0,52030,5856.0,34.0
216202,c,138794.0,1.0,46205,3793.0,373.0
141341,c,482.0,1.0,157489,10768.0,39.0
98691,j,1972.0,8.0,147306,115142.0,361.0
440592,j,8712.0,5.0,50205,114265.0,1514.0
192990,c,423.0,6.0,39740,7100.0,24.0
262163,j,9865.0,10.0,68224,10656.0,175.0
236361,j,1797.0,19.0,79003,62755.0,116.0
432287,c,335.0,5.0,60782,27747.0,20.0
153075,a,463.0,4.0,74269,52800.0,26.0
181423,r,301.0,4.0,80750,7699.0,34.0
244030,a,268.0,4.0,78750,60559.0,371.0
303819,j,170.0,4.0,103712,2295.0,8.0
317244,c,146.0,2.0,28876,2507.0,50.0
367946,h,1625.0,4.0,4825,2267.0,14.0
56567,p,393.0,2.0,166683,1585.0,2.0
279005,c,978.0,4.0,94975,14506.0,28.0
449606,j,26359.0,15.0,72636,9324.0,405.0
299361,a,3031.0,3.0,91751,3475.0,13.0
377803,p,249087.0,3.0,67613,19410.0,2137.0
234648,p,2191.0,5.0,69566,25065.0,161.0
388338,c,46354.0,2.0,33708,3958.0,311.0
76402,c,2497.0,4.0,114494,18947.0,53.0
405051,a,7112.0,3.0,2979,9557.0,77.0
130049,o,862.0,1.0,64217,7187.0,16.0
339912,c,551.0,5.0,10896,18141.0,11.0
470869,r,351.0,3.0,171236,14017.0,12.0
19061,i,15691.0,6.0,72784,840.0,13.0
390486,j,193.0,3.0,161645,6172.0,6.0
23647,j,1696.0,5.0,127122,317865.0,672.0
257681,p,70.0,4.0,151299,29156.0,21.0
150162,s,6228.0,5.0,137120,2086.0,9.0
348295,j,4246.0,3.0,118421,12778.0,73.0
263960,j,34453.0,2.0,43869,6044.0,255.0
131681,c,1930.0,2.0,14080,1284.0,8.0
353624,p,3106.0,3.0,19854,652.0,17.0
190100,j,34.0,1.0,82627,1044.0,4.0
202675,c,337.0,1.0,15519,2416.0,4.0
471201,i,2150.0,3.0,12609,17626.0,49.0
169093,o,415.0,8.0,44506,58087.0,187.0
64787,s,1393.0,2.0,90214,3798.0,6.0
62446,j,3411.0,6.0,58676,33267.0,91.0
245720,j,1607.0,3.0,156364,10413.0,20.0
322129,p,17067.0,10.0,127674,56855.0,1350.0
325949,c,0.0,4.0,20752,16157.0,16.0
410552,o,39.0,2.0,47243,8893.0,4.0
465842,h,20332.0,2.0,114436,4785.0,111.0
117278,j,2765.0,1.0,35104,4823.0,25.0
172362,s,501.0,1.0,28633,682.0,9.0
291398,j,1294.0,5.0,136938,33360.0,84.0
38491,s,5004.0,1.0,86809,7664.0,45.0
237788,p,4349.0,1.0,102228,4088.0,40.0
288972,a,723.0,3.0,61086,546.0,0.0
112585,a,773.0,4.0,20890,6443.0,9.0
128497,p,4051.0,2.0,79599,2088.0,19.0
207569,j,3297.0,8.0,88924,87621.0,217.0
48435,j,418.0,3.0,23223,12350.0,20.0
316502,a,1850.0,5.0,65521,56027.0,93.0
344180,s,21.0,3.0,71500,6883.0,3.0
304201,a,150.0,3.0,122377,2508.0,5.0
265871,c,99.0,2.0,85869,146.0,2.0
221392,j,11415.0,4.0,142206,7503.0,64.0
53166,p,11557.0,4.0,140080,30751.0,253.0
208585,r,573.0,4.0,113294,81064.0,41.0
355490,j,164870.0,2.0,20496,11987.0,1228.0
341745,j,222.0,6.0,41466,57502.0,34.0
140403,o,6.0,2.0,3521,3122.0,1.0
90219,c,26.0,2.0,46087,1387.0,0.0
154984,c,1594.0,2.0,14688,817.0,13.0
134567,c,1333.0,4.0,53610,1810.0,9.0
419129,i,768.0,1.0,130900,2753.0,6.0
375524,c,408.0,3.0,68018,2336.0,0.0
77564,j,2045.0,1.0,27291,31063.0,182.0
114219,c,8637.0,7.0,42480,7474.0,60.0
236113,r,1812.0,2.0,1146,362.0,2.0
241398,x,83.0,1.0,19895,1118.0,4.0
30955,j,154.0,0.0,64880,735.0,1.0
420650,c,631.0,2.0,113723,5619.0,35.0
404227,a,1107.0,3.0,101731,10936.0,13.0
4562,i,414.0,2.0,69580,9347.0,6.0
291845,c,902.0,1.0,138333,4594.0,7.0
229798,j,0.0,3.0,65666,10762.0,16.0
270683,o,1147.0,3.0,96328,39763.0,58.0
101751,h,1056.0,4.0,49857,9088.0,25.0
395263,j,5905.0,2.0,121858,1423.0,3.0
137762,i,1418.0,3.0,5892,1772.0,13.0
422324,h,183.0,8.0,171779,28322.0,21.0
67541,j,7787.0,5.0,51105,23397.0,363.0
356232,c,140.0,1.0,14446,14809.0,6.0
260707,a,0.0,2.0,155093,4541.0,5.0
264170,a,176.0,5.0,115722,11094.0,40.0
296315,p,237.0,2.0,133784,6096.0,12.0
222590,x,26299.0,3.0,39109,18821.0,787.0
244514,j,7426.0,3.0,23191,12605.0,103.0
360623,c,26844.0,4.0,63611,510.0,19.0
255794,j,1438.0,2.0,6131,6783.0,18.0
257268,a,96.0,1.0,7822,3073.0,6.0
217964,p,157.0,2.0,110448,371.0,4.0
149974,p,4313.0,1.0,36943,1356.0,9.0
242802,i,88.0,1.0,30954,448.0,3.0
177413,p,6298.0,12.0,90221,246786.0,1559.0
209132,j,4501.0,7.0,18427,107187.0,600.0
349820,a,2291.0,3.0,18325,12430.0,18.0
228356,c,2327.0,1.0,130520,2934.0,14.0
303732,c,1144.0,4.0,67129,52093.0,193.0
161796,a,27509.0,7.0,152458,2913.0,161.0
468306,a,43.0,3.0,172862,8235.0,18.0
100718,i,10858.0,3.0,22010,6349.0,256.0
238280,j,5.0,2.0,3681,75.0,1.0
463057,p,8439.0,2.0,81981,15251.0,108.0
65869,c,707.0,1.0,65992,16.0,1.0
433932,o,13117.0,3.0,133113,8542.0,152.0
289840,h,29777.0,7.0,52812,24471.0,1082.0
335447,a,69.0,1.0,101728,511.0,8.0
203682,j,370.0,4.0,35700,15111.0,30.0
34642,p,51.0,3.0,83031,7254.0,26.0
269133,c,2537.0,5.0,51069,3992.0,26.0
438604,s,26057.0,3.0,88805,31356.0,1330.0
314817,p,129.0,1.0,113122,20755.0,17.0
122962,s,893.0,4.0,58612,5179.0,46.0
272,j,649.0,6.0,123521,8868.0,14.0
85961,h,70.0,1.0,70767,2972.0,0.0
197875,i,915.0,9.0,130530,69126.0,61.0
232539,p,524.0,2.0,52492,55938.0,36.0
299876,c,4525.0,5.0,84065,687.0,19.0
94195,r,7655.0,3.0,4118,42007.0,335.0
116535,j,21520.0,3.0,125448,4800.0,124.0
139591,i,971.0,3.0,105725,17901.0,18.0
2403,s,1259.0,1.0,90830,85.0,3.0
68055,s,704.0,2.0,35130,1170.0,3.0
138255,a,462.0,1.0,43506,12638.0,11.0
111231,i,14452.0,1.0,97443,1604.0,26.0
210658,c,4552.0,4.0,77009,30970.0,227.0
263089,o,2083.0,2.0,53086,1384.0,4.0
258564,c,342.0,3.0,42371,26136.0,190.0
142985,c,0.0,4.0,160926,2350.0,22.0
159230,j,2112.0,3.0,109197,7499.0,43.0
25431,s,72.0,2.0,158260,19110.0,9.0
28847,c,249.0,2.0,173192,3699.0,10.0
290126,a,1291.0,3.0,2839,14325.0,49.0
398607,j,279.0,7.0,81253,140808.0,34.0
11195,h,6466.0,6.0,43664,14122.0,103.0
173654,a,112.0,9.0,75044,17583.0,2.0
38986,s,35.0,4.0,62142,19334.0,30.0
47965,s,2723.0,6.0,119338,24458.0,104.0
27533,j,1435.0,12.0,28682,78200.0,302.0
156118,j,3107.0,12.0,58044,135507.0,358.0
324727,a,8945.0,22.0,60400,952491.0,10594.0
256295,j,161.0,3.0,30621,17528.0,11.0
416671,c,538983.0,5.0,46806,4757.0,3354.0
212210,h,1704.0,5.0,32026,18014.0,30.0
282169,p,3154.0,1.0,60923,11875.0,49.0
440333,j,380.0,2.0,13154,469.0,16.0
68750,a,70.0,2.0,32264,969.0,51.0
358904,j,3511.0,4.0,14680,56959.0,386.0
360557,p,460.0,2.0,31359,3452.0,6.0
312549,c,545.0,5.0,152252,140417.0,74.0
169299,j,116911.0,7.0,29113,67458.0,9426.0
298683,a,95.0,2.0,134552,79.0,2.0
232553,c,2066.0,3.0,119121,21297.0,41.0
278551,j,5433.0,1.0,33159,6251.0,60.0
374829,o,41.0,1.0,166875,1473.0,8.0
300804,j,3426.0,2.0,147683,6564.0,24.0
446422,c,7861.0,4.0,123802,10494.0,67.0
99802,i,11.0,2.0,77707,862.0,0.0
170448,j,6176.0,8.0,38636,301611.0,1263.0
6759,p,1157.0,8.0,79532,2375.0,3.0
60090,i,349.0,2.0,76289,4044.0,1.0
92204,p,3604.0,2.0,121099,11082.0,105.0
192819,j,5354.0,3.0,79934,5253.0,37.0
207275,j,2711.0,4.0,43165,9810.0,49.0
229266,c,236.0,6.0,20394,91678.0,21.0
